kind,role,element,fingerprint,segments,styles,example_files
RHYTHM,ACC2,Variation 3,1e7588a7117d1611,4,4,"[""Factory Styles/70's Disco 1.mid"",""Factory Styles/House Garage.mid"",""Factory Styles/Hully Gully.mid"",""Factory Styles/Unplugged Slow.mid""]"
RHYTHM,ACC5,Intro 2,1e7588a7117d1611,4,4,"[""Factory Styles/8 Beat Analog 1.mid"",""Factory Styles/Real 16 Beat.mid"",""Factory Styles/Unplugged 16 Bt.mid"",""Factory Styles/Unplugged Rock.mid""]"
RHYTHM,DRUM,Ending 2,cba2fdf5c5772adc,4,4,"[""Factory Styles/8 Beat Analog 2.mid"",""Factory Styles/Groove.mid"",""Factory Styles/Miami Disco.mid"",""Factory Styles/Philly Disco.mid""]"
RHYTHM,ACC5,Ending 2,c19637d579edc933,4,4,"[""Factory Styles/AM _ PM.mid"",""Factory Styles/Guitar Beat.mid"",""Factory Styles/Italian Tango 1.mid"",""Factory Styles/Jazzy PopFunk.mid""]"
RHYTHM,ACC2,Ending 3,f86eb2e53501234b,4,4,"[""Factory Styles/Analog Ballad 2.mid"",""Factory Styles/Pop Funk.mid"",""Factory Styles/Real 16 Beat.mid"",""Factory Styles/Real 8 Beat.mid""]"
RHYTHM,DRUM,Intro 3,f778440d00c4a9df,4,4,"[""Factory Styles/Argentina Tango.mid"",""Factory Styles/British Pop.mid"",""Factory Styles/Tap Dance.mid"",""Factory Styles/Unplugged.mid""]"
RHYTHM,ACC3,Break,0e72a4788c62d97d,4,4,"[""Factory Styles/Ballad 6_8 2.mid"",""Factory Styles/ClassicSchlager2.mid"",""Factory Styles/Pop 6_8.mid"",""Factory Styles/Slow 6_8.mid""]"
RHYTHM,DRUM,Intro 3,b08f3d8db9e31713,4,4,"[""Factory Styles/Big Band 40's.mid"",""Factory Styles/CountryShuffle 2.mid"",""Factory Styles/Gospel Swing.mid"",""Factory Styles/Little Shuffle.mid""]"
RHYTHM,DRUM,Break,d44303539eaf14f3,4,4,"[""Factory Styles/Country 16 Beat.mid"",""Factory Styles/Country 8 Beat.mid"",""Factory Styles/Pop 16 Beat.mid"",""Factory Styles/Unplugged 8 Bt.mid""]"
RHYTHM,ACC2,Fill 2,ab575b1c3401fa68,4,4,"[""Factory Styles/Country Boogie.mid"",""Factory Styles/Dance Schlager.mid"",""Factory Styles/Easy Beat 1.mid"",""Factory Styles/Rock Schlager.mid""]"
RHYTHM,BASS,Fill 2,7f375016f5a7304b,4,4,"[""Factory Styles/Country Pop.mid"",""Factory Styles/Easy Beat 1.mid"",""Factory Styles/Pop Ballad.mid"",""Factory Styles/Unplugged 8 Bt.mid""]"
RHYTHM,DRUM,Break,d3d30fc769025b35,4,4,"[""Factory Styles/Country QuikStep.mid"",""Factory Styles/Country Strum.mid"",""Factory Styles/Dance Motown.mid"",""Factory Styles/Love Disco.mid""]"
RHYTHM,DRUM,Intro 3,5babd9d57c2e56b9,4,4,"[""Factory Styles/Country Schlager.mid"",""Factory Styles/Italian Tango 1.mid"",""Factory Styles/Italian Tango 2.mid"",""Factory Styles/Unplugged Latin.mid""]"
RHYTHM,ACC4,Variation 3,e5882406e029f464,4,4,"[""Factory Styles/Easy Beat 1.mid"",""Factory Styles/Love Disco.mid"",""Factory Styles/Pop 12_8.mid"",""Factory Styles/Unplugged Gtr 2.mid""]"
RHYTHM,DRUM,Ending 3,d3d30fc769025b35,4,4,"[""Factory Styles/Easy Beat 2.mid"",""Factory Styles/Easy Pop 1.mid"",""Factory Styles/Easy Pop 2.mid"",""Factory Styles/Pop Funk.mid""]"
RHYTHM,ACC5,Variation 4,988fd885c6359260,4,4,"[""Factory Styles/Easy Pop 1.mid"",""Factory Styles/Irish Fox.mid"",""Factory Styles/Italian Tango 1.mid"",""Factory Styles/Sister & Girl.mid""]"
RHYTHM,DRUM,Ending 3,cba2fdf5c5772adc,4,4,"[""Factory Styles/Fast Big Band 1.mid"",""Factory Styles/Medium BigBand2.mid"",""Factory Styles/Modern Ballad.mid"",""Factory Styles/Western Movie.mid""]"
RHYTHM,ACC4,Ending 3,2250a26be4be4aad,4,4,"[""Factory Styles/Fox Schlager.mid"",""Factory Styles/Modern Gospel 1.mid"",""Factory Styles/Standard 16 Beat.mid"",""Factory Styles/Standard 8 Beat.mid""]"
RHYTHM,ACC5,Variation 3,a6a795ffd4fa67b3,4,4,"[""Factory Styles/Fox Shuffle 1.mid"",""Factory Styles/Kool Beat.mid"",""Factory Styles/Modern Latin.mid"",""Factory Styles/Soft Ballad.mid""]"
RHYTHM,DRUM,Fill 2,e57fc0974f91ec0b,4,4,"[""Factory Styles/Fox Shuffle 2.mid"",""Factory Styles/Pop Chart 2.mid"",""Factory Styles/Pop Shuffle 1.mid"",""Factory Styles/SchlagerShuffle1.mid""]"
RHYTHM,ACC4,Break,6696778b003652da,4,4,"[""Factory Styles/French Waltz.mid"",""Factory Styles/German Waltz 3.mid"",""Factory Styles/Serenade.mid"",""Factory Styles/Slow Waltz 2.mid""]"
RHYTHM,BASS,Fill 1,977cc060e796db2c,4,4,"[""Factory Styles/Funky Ballad.mid"",""Factory Styles/Guitar Beat.mid"",""Factory Styles/Pop 16 Beat.mid"",""Factory Styles/Unplugged 16 Bt.mid""]"
RHYTHM,DRUM,Fill 2,e48a3fccbea0df0b,4,4,"[""Factory Styles/Funky Disco.mid"",""Factory Styles/Funky R&B.mid"",""Factory Styles/Kool Funk.mid"",""Factory Styles/Pop Jazz.mid""]"
RHYTHM,BASS,Intro 3,eff7f5b5b7138bb4,4,4,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 3.mid"",""Factory Styles/Oberkr_ Waltz 1.mid"",""Factory Styles/Oberkr_ Waltz 2.mid""]"
RHYTHM,DRUM,Intro 3,04d3a4f2d4f218fd,4,4,"[""Factory Styles/German Waltz 2.mid"",""Factory Styles/German Waltz 3.mid"",""Factory Styles/Italian Waltz.mid"",""Factory Styles/Vienna Waltz.mid""]"
RHYTHM,BASS,Fill 1,cead3ac21ebc79c3,4,4,"[""Factory Styles/Irish Waltz.mid"",""Factory Styles/Slow Waltz 2.mid"",""Factory Styles/Vienna Waltz.mid"",""Factory Styles/Waltz Ballad.mid""]"
RHYTHM,BASS,Ending 3,26b60c42c254d85a,4,4,"[""Factory Styles/Pop Ballad.mid"",""Factory Styles/Schlager 1.mid"",""Factory Styles/Standard 16 Beat.mid"",""Factory Styles/Standard 8 Beat.mid""]"
RHYTHM,PERC,Intro 2,295ab2fd02be5343,4,4,"[""Factory Styles/Rock Schlager.mid"",""Factory Styles/Schlager Rhumba.mid"",""Factory Styles/Soft Ballad.mid"",""Factory Styles/Volkst_ Schlager.mid""]"
PERFORMANCE,ACC5,Break,cab2fb13ea1ad71d,4,4,"[""Factory Styles/50's  Fox.mid"",""Factory Styles/Country Boogie.mid"",""Factory Styles/Fast Pop.mid"",""Factory Styles/French Waltz.mid""]"
PERFORMANCE,ACC1,Fill 2,fcc64df40ac60bc6,4,4,"[""Factory Styles/8 Beat Analog 1.mid"",""Factory Styles/Operetta.mid"",""Factory Styles/Slow HipHop.mid"",""Factory Styles/Soft Ballad.mid""]"
PERFORMANCE,ACC1,Break,29b68bc28cd76881,4,4,"[""Factory Styles/8 Beat Analog 2.mid"",""Factory Styles/Elektro Funk.mid"",""Factory Styles/Funky Disco.mid"",""Factory Styles/Schlager Rhumba.mid""]"
PERFORMANCE,ACC3,Fill 2,91cbcfd0604660a0,4,4,"[""Factory Styles/80's Dance.mid"",""Factory Styles/Island View.mid"",""Factory Styles/Pop Chart 2.mid"",""Factory Styles/SchlagerShuffle2.mid""]"
PERFORMANCE,ACC5,Fill 1,008bedb44c21871a,4,4,"[""Factory Styles/British Pop.mid"",""Factory Styles/Easy Beat 1.mid"",""Factory Styles/Pop Chart 2.mid"",""Factory Styles/Real 16 Beat.mid""]"
PERFORMANCE,BASS,Intro 3,477680406887612e,4,4,"[""Factory Styles/Country Beat 2.mid"",""Factory Styles/German Waltz 2.mid"",""Factory Styles/Slow Waltz 2.mid"",""Factory Styles/Vienna Waltz.mid""]"
PERFORMANCE,ACC1,Fill 2,008bedb44c21871a,4,4,"[""Factory Styles/Dance Fever.mid"",""Factory Styles/Jazz Club.mid"",""Factory Styles/Pop Hit Ballad.mid"",""Factory Styles/Take Beat.mid""]"
PERFORMANCE,ACC1,Break,827cbe89d728ef3e,4,4,"[""Factory Styles/Easy Beat 2.mid"",""Factory Styles/Easy Pop 2.mid"",""Factory Styles/Foxtrot 2.mid"",""Factory Styles/Pop Jazz.mid""]"
PERFORMANCE,ACC5,Break,827cbe89d728ef3e,4,4,"[""Factory Styles/Easy Listening.mid"",""Factory Styles/Real 16 Beat.mid"",""Factory Styles/Slide Blues.mid"",""Factory Styles/Unplugged Rock.mid""]"
PERFORMANCE,ACC5,Ending 3,91cbcfd0604660a0,4,4,"[""Factory Styles/Easy Listening.mid"",""Factory Styles/Italian Tango 1.mid"",""Factory Styles/Jazzy PopFunk.mid"",""Factory Styles/Slow Latin Pop.mid""]"
PERFORMANCE,ACC5,Fill 2,008bedb44c21871a,4,4,"[""Factory Styles/Fast Pop.mid"",""Factory Styles/Funky Ballad.mid"",""Factory Styles/Slow Latin Pop.mid"",""Factory Styles/Unplugged 16 Bt.mid""]"
PERFORMANCE,ACC4,Fill 2,cab2fb13ea1ad71d,4,4,"[""Factory Styles/Foxtrot 2.mid"",""Factory Styles/Irish Fox.mid"",""Factory Styles/Pop Chart 2.mid"",""Factory Styles/Slow Pop 6_8.mid""]"
PERFORMANCE,ACC1,Fill 1,cf40a5513b7006af,4,4,"[""Factory Styles/Funky Ballad.mid"",""Factory Styles/Motown Shuffle 2.mid"",""Factory Styles/Pop Hit Ballad.mid"",""Factory Styles/Slow Pop 6_8.mid""]"
PERFORMANCE,ACC4,Variation 3,91cbcfd0604660a0,4,4,"[""Factory Styles/Italian Fox.mid"",""Factory Styles/Schlager 4.mid"",""Factory Styles/Slow Latin Pop.mid"",""Factory Styles/UnpluggedBallad3.mid""]"
PERFORMANCE,ACC5,Break,91cbcfd0604660a0,4,4,"[""Factory Styles/Italian Tango 1.mid"",""Factory Styles/Motown Shuffle 2.mid"",""Factory Styles/Party Mix.mid"",""Factory Styles/Schlager 1.mid""]"
PERFORMANCE,ACC5,Ending 2,91cbcfd0604660a0,4,4,"[""Factory Styles/Italian Tango 1.mid"",""Factory Styles/Jazzy PopFunk.mid"",""Factory Styles/Oriental Dance.mid"",""Factory Styles/Philly Disco.mid""]"
RHYTHM,PERC,Variation 4,e579b272862cb3bf,12,3,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
RHYTHM,PERC,Variation 4,56fc38eac7c10cbd,11,3,"[""Factory Styles/60's Dance.mid"",""Factory Styles/Country Beat 2.mid"",""Factory Styles/Party Polka.mid""]"
RHYTHM,DRUM,Variation 3,451905e69f7e13aa,10,3,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
RHYTHM,DRUM,Variation 4,156d8260a884b832,10,3,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
RHYTHM,PERC,Variation 3,e9865b564f64dda5,10,3,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
RHYTHM,ACC4,Variation 4,2e62dbc90576e645,10,3,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
RHYTHM,PERC,Variation 4,419aee395a05b99c,9,3,"[""Factory Styles/Big Band 40's.mid"",""Factory Styles/Big Band Fox.mid"",""Factory Styles/Movie Swing.mid""]"
RHYTHM,ACC2,Variation 4,a6a795ffd4fa67b3,9,3,"[""Factory Styles/Disco Latin.mid"",""Factory Styles/Gospel.mid"",""Factory Styles/Hully Gully.mid""]"
RHYTHM,ACC1,Variation 4,4b12f5a377bdecba,9,3,"[""Factory Styles/Foxtrot 2.mid"",""Factory Styles/Quick Step 2.mid"",""Factory Styles/Slow Fox.mid""]"
RHYTHM,PERC,Variation 2,e9865b564f64dda5,9,3,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
RHYTHM,ACC4,Variation 2,108bd0d7c8372900,9,3,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
PERFORMANCE,PERC,Variation 4,7c45f47a8dc8e9e9,9,3,"[""Factory Styles/Big Band 40's.mid"",""Factory Styles/Big Band Fox.mid"",""Factory Styles/Movie Swing.mid""]"
PERFORMANCE,PERC,Variation 2,5db28b2f63037b61,9,3,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
PERFORMANCE,PERC,Variation 4,3d8363f51328b0ac,9,3,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
RHYTHM,DRUM,Variation 4,eb097254effc628a,8,3,"[""Factory Styles/Big Band 40's.mid"",""Factory Styles/Big Band Fox.mid"",""Factory Styles/Slow Fox.mid""]"
RHYTHM,ACC1,Variation 4,c19637d579edc933,8,3,"[""Factory Styles/Black Funk.mid"",""Factory Styles/Schlager 3.mid"",""Factory Styles/Slow HipHop.mid""]"
RHYTHM,ACC1,Variation 3,4b12f5a377bdecba,8,3,"[""Factory Styles/Foxtrot 2.mid"",""Factory Styles/Quick Step 2.mid"",""Factory Styles/Slow Fox.mid""]"
RHYTHM,ACC3,Variation 4,4848ad7f9be0edc4,8,3,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
RHYTHM,ACC3,Variation 3,48a3b71726de5f00,8,3,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
RHYTHM,ACC4,Variation 3,7127909c3af085f9,8,3,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
RHYTHM,DRUM,Variation 2,97ee3e04f679563d,8,3,"[""Factory Styles/Italian Polka 2.mid"",""Factory Styles/Oberkr_ Polka 2.mid"",""Factory Styles/Polka Pop.mid""]"
PERFORMANCE,DRUM,Variation 2,a4bde59c106fe246,8,3,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
PERFORMANCE,PERC,Variation 3,5db28b2f63037b61,8,3,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
RHYTHM,ACC4,Variation 4,a6a795ffd4fa67b3,7,3,"[""Factory Styles/Al Funk.mid"",""Factory Styles/Pop Ballad.mid"",""Factory Styles/Slow Band.mid""]"
RHYTHM,DRUM,Variation 2,eb097254effc628a,7,3,"[""Factory Styles/Big Band 40's.mid"",""Factory Styles/Big Band Fox.mid"",""Factory Styles/Slow Fox.mid""]"
RHYTHM,BASS,Variation 4,56fc38eac7c10cbd,7,3,"[""Factory Styles/ClassicSchlager3.mid"",""Factory Styles/Dance Mix.mid"",""Factory Styles/Party Polka.mid""]"
RHYTHM,PERC,Variation 1,e9865b564f64dda5,7,3,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
PERFORMANCE,ACC3,Variation 4,fcc64df40ac60bc6,7,3,"[""Factory Styles/Bavarian Pop.mid"",""Factory Styles/Country Schlager.mid"",""Factory Styles/Talkin' Jazz.mid""]"
PERFORMANCE,DRUM,Variation 1,a4bde59c106fe246,7,3,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
PERFORMANCE,ACC3,Variation 4,7a1899becfa94bb8,7,3,"[""Factory Styles/Italian Polka 3.mid"",""Factory Styles/Rock Schlager.mid"",""Factory Styles/Soft 8 Beat.mid""]"
RHYTHM,ACC1,Variation 2,2b9cee3d3277369e,6,3,"[""Factory Styles/Acoustic Bld_3_4.mid"",""Factory Styles/Hollywood 1.mid"",""Factory Styles/Show Time.mid""]"
RHYTHM,PERC,Variation 1,56fc38eac7c10cbd,6,3,"[""Factory Styles/Country Beat 2.mid"",""Factory Styles/Motown Shuffle 1.mid"",""Factory Styles/Soft Ballad.mid""]"
RHYTHM,PERC,Variation 2,56fc38eac7c10cbd,6,3,"[""Factory Styles/Country Beat 2.mid"",""Factory Styles/Motown Shuffle 1.mid"",""Factory Styles/Soft Ballad.mid""]"
RHYTHM,ACC3,Variation 4,fbe5603d7d9ffd97,6,3,"[""Factory Styles/Disco Schlager.mid"",""Factory Styles/Organ Evergreens.mid"",""Factory Styles/Schlager 2.mid""]"
RHYTHM,PERC,Intro 1,014bc0dacfde20a7,6,3,"[""Factory Styles/Easy Pop 1.mid"",""Factory Styles/Groove Ballad.mid"",""Factory Styles/Unplugged 16 Bt.mid""]"
RHYTHM,ACC4,Variation 4,988fd885c6359260,6,3,"[""Factory Styles/Folk Ballad 1.mid"",""Factory Styles/Italian Fox.mid"",""Factory Styles/Italian Tango 2.mid""]"
RHYTHM,BASS,Fill 1,831eeca421bf3885,6,3,"[""Factory Styles/German Polka.mid"",""Factory Styles/Modern Country.mid"",""Factory Styles/Unplugged Gtr 3.mid""]"
RHYTHM,DRUM,Fill 1,cb1c7a663a427309,6,3,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
RHYTHM,DRUM,Fill 2,d80912aa7c63e4ea,6,3,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
RHYTHM,ACC1,Fill 1,77396086a1ffab72,6,3,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
RHYTHM,ACC2,Fill 1,f04a0a90829c5334,6,3,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
RHYTHM,ACC2,Fill 2,051825f64b185da3,6,3,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
RHYTHM,ACC1,Variation 3,ef265c2b5ccb6656,6,3,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
RHYTHM,ACC2,Variation 3,9c2a6eaffdb5db30,6,3,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
RHYTHM,ACC3,Fill 1,9b9751a69d68f71c,6,3,"[""Factory Styles/German Waltz 2.mid"",""Factory Styles/German Waltz 3.mid"",""Factory Styles/Oberkr_ Waltz 2.mid""]"
RHYTHM,PERC,Variation 4,022248b0d5042b90,6,3,"[""Factory Styles/Italian Mazurka2.mid"",""Factory Styles/Slow Waltz 1.mid"",""Factory Styles/Slow Waltz 2.mid""]"
RHYTHM,ACC3,Fill 2,6696778b003652da,6,3,"[""Factory Styles/Italian Mazurka2.mid"",""Factory Styles/Italian Waltz.mid"",""Factory Styles/Slow Waltz 1.mid""]"
RHYTHM,DRUM,Variation 1,97ee3e04f679563d,6,3,"[""Factory Styles/Italian Polka 2.mid"",""Factory Styles/Oberkr_ Polka 2.mid"",""Factory Styles/Polka Pop.mid""]"
RHYTHM,ACC1,Variation 4,295ab2fd02be5343,6,3,"[""Factory Styles/Medium Schlager.mid"",""Factory Styles/Tap Dance.mid"",""Factory Styles/UnpluggedBallad3.mid""]"
RHYTHM,PERC,Variation 1,6a7525faea1a0a80,6,3,"[""Factory Styles/Modern Ballad.mid"",""Factory Styles/Slow HipHop.mid"",""Factory Styles/Talkin' Jazz.mid""]"
RHYTHM,BASS,Fill 1,54015302c3c0b258,6,3,"[""Factory Styles/Organ Ballad.mid"",""Factory Styles/Pop Ballad.mid"",""Factory Styles/Unplugged.mid""]"
PERFORMANCE,ACC4,Variation 4,008bedb44c21871a,6,3,"[""Factory Styles/Analog Ballad 1.mid"",""Factory Styles/Schlager 3.mid"",""Factory Styles/SchlagerShuffle1.mid""]"
PERFORMANCE,ACC4,Variation 3,cab2fb13ea1ad71d,6,3,"[""Factory Styles/Disco Latin.mid"",""Factory Styles/Pop Ballad.mid"",""Factory Styles/Slow Latin Pop.mid""]"
PERFORMANCE,ACC5,Fill 1,7a1899becfa94bb8,6,3,"[""Factory Styles/Disco Schlager.mid"",""Factory Styles/Pop Schlager.mid"",""Factory Styles/Wave Jazz.mid""]"
PERFORMANCE,PERC,Variation 1,5db28b2f63037b61,6,3,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
PERFORMANCE,ACC2,Variation 4,91cbcfd0604660a0,6,3,"[""Factory Styles/Hully Gully.mid"",""Factory Styles/Pasodoble.mid"",""Factory Styles/Techno.mid""]"
PERFORMANCE,ACC3,Variation 2,29b68bc28cd76881,6,3,"[""Factory Styles/Movie Ballad.mid"",""Factory Styles/Pop Schlager.mid"",""Factory Styles/Slow 6_8.mid""]"
PERFORMANCE,ACC5,Variation 4,ccb3d17431b59ce2,6,3,"[""Factory Styles/Oriental Dance.mid"",""Factory Styles/Philly Disco.mid"",""Factory Styles/Real 16 Beat.mid""]"
RHYTHM,BASS,Variation 3,93b5c2399bacfb08,5,3,"[""Factory Styles/70's Disco 1.mid"",""Factory Styles/Dance Schlager.mid"",""Factory Styles/Fox Schlager.mid""]"
RHYTHM,PERC,Variation 1,0f7ea5fb9c748047,5,3,"[""Factory Styles/Alpen Ballade.mid"",""Factory Styles/Rock Schlager.mid"",""Factory Styles/Schlager 2.mid""]"
RHYTHM,PERC,Fill 1,e77b4151451d09d8,5,3,"[""Factory Styles/Alpen Ballade.mid"",""Factory Styles/Pop Shuffle 2.mid"",""Factory Styles/Schlager 3.mid""]"
RHYTHM,ACC1,Variation 3,c19637d579edc933,5,3,"[""Factory Styles/Analog Ballad 1.mid"",""Factory Styles/Black Funk.mid"",""Factory Styles/Guitar Beat.mid""]"
RHYTHM,ACC5,Ending 2,f86eb2e53501234b,5,3,"[""Factory Styles/Analog Ballad 2.mid"",""Factory Styles/Disco Schlager.mid"",""Factory Styles/Medium Schlager.mid""]"
RHYTHM,ACC1,Variation 2,abe69ae507a0b9ec,5,3,"[""Factory Styles/Argentina Tango.mid"",""Factory Styles/Modern Gospel 2.mid"",""Factory Styles/Unplugged Swing.mid""]"
RHYTHM,PERC,Variation 4,d9d199a69210a403,5,3,"[""Factory Styles/Bavarian Pop.mid"",""Factory Styles/Rock Schlager.mid"",""Factory Styles/Schlager 4.mid""]"
RHYTHM,ACC2,Variation 2,295ab2fd02be5343,5,3,"[""Factory Styles/Bavarian Pop.mid"",""Factory Styles/Rock Schlager.mid"",""Factory Styles/Take Beat.mid""]"
RHYTHM,ACC2,Variation 4,295ab2fd02be5343,5,3,"[""Factory Styles/Bavarian Pop.mid"",""Factory Styles/Rock Schlager.mid"",""Factory Styles/Slow & Jazzy.mid""]"
RHYTHM,ACC1,Break,4c9a5afd9e915677,5,3,"[""Factory Styles/Blues Ballad.mid"",""Factory Styles/Soul.mid"",""Factory Styles/UnpluggedBallad2.mid""]"
RHYTHM,ACC2,Break,9e34d20914f008da,5,3,"[""Factory Styles/Color Ballad.mid"",""Factory Styles/Dance Schlager.mid"",""Factory Styles/Elektro Funk.mid""]"
RHYTHM,ACC3,Fill 1,6a8c4430fcf8b414,5,3,"[""Factory Styles/Country 8 Beat.mid"",""Factory Styles/Italian Fox.mid"",""Factory Styles/Modern Country.mid""]"
RHYTHM,PERC,Variation 4,295ab2fd02be5343,5,3,"[""Factory Styles/Country Schlager.mid"",""Factory Styles/Schlager 2.mid"",""Factory Styles/Volkst_ Schlager.mid""]"
RHYTHM,BASS,Fill 1,09100d6f59630a82,5,3,"[""Factory Styles/Country Schlager.mid"",""Factory Styles/Medium Schlager.mid"",""Factory Styles/Schlager 1.mid""]"
RHYTHM,ACC2,Fill 2,5075e2d0ec32e8db,5,3,"[""Factory Styles/CountryShuffle 2.mid"",""Factory Styles/Gospel Shuffle.mid"",""Factory Styles/SchlagerShuffle1.mid""]"
RHYTHM,DRUM,Variation 1,cc4f7144a108476a,5,3,"[""Factory Styles/Disco Gully.mid"",""Factory Styles/Hully Gully.mid"",""Factory Styles/Pop 12_8.mid""]"
RHYTHM,DRUM,Variation 4,cc4f7144a108476a,5,3,"[""Factory Styles/Disco Gully.mid"",""Factory Styles/Little Shuffle.mid"",""Factory Styles/Pop 12_8.mid""]"
RHYTHM,BASS,Fill 1,ba33b2afbbdded9b,5,3,"[""Factory Styles/Disco Schlager.mid"",""Factory Styles/Organ Evergreens.mid"",""Factory Styles/Pop Schlager.mid""]"
RHYTHM,ACC1,Variation 2,fe16c3dbabb93bff,5,3,"[""Factory Styles/Disco Schlager.mid"",""Factory Styles/Pop Schlager.mid"",""Factory Styles/Schlager 2.mid""]"
RHYTHM,ACC1,Intro 2,fe16c3dbabb93bff,5,3,"[""Factory Styles/Disco Schlager.mid"",""Factory Styles/Pop Schlager.mid"",""Factory Styles/Schlager 2.mid""]"
RHYTHM,PERC,Fill 1,80dd7d07626917e4,5,3,"[""Factory Styles/Easy Listening.mid"",""Factory Styles/Pop Ballad.mid"",""Factory Styles/Standard 8 Beat.mid""]"
RHYTHM,PERC,Fill 2,80dd7d07626917e4,5,3,"[""Factory Styles/Easy Listening.mid"",""Factory Styles/Operetta.mid"",""Factory Styles/Party Polka.mid""]"
RHYTHM,PERC,Variation 2,014bc0dacfde20a7,5,3,"[""Factory Styles/Easy Pop 1.mid"",""Factory Styles/Pop Hit Ballad.mid"",""Factory Styles/Rock Ballad 2.mid""]"
RHYTHM,BASS,Variation 3,f6ab9f8e967f5f7d,5,3,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
RHYTHM,ACC1,Variation 2,f06b135f37bfde89,5,3,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
RHYTHM,ACC2,Variation 4,022248b0d5042b90,5,3,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/Slow Waltz 1.mid"",""Factory Styles/Slow Waltz 2.mid""]"
RHYTHM,ACC4,Break,6b61d7a5a5177e4b,5,3,"[""Factory Styles/German Waltz 1.mid"",""Factory Styles/German Waltz 2.mid"",""Factory Styles/Oberkr_ Waltz 1.mid""]"
